source_doc,gloss_zh,chinese,mongolian,n_chars,n_syl
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,跑着,馬勒塔周,maltažu,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,地行,合札兒途兒,γažar-tur,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,入呵,斡羅阿速,oroγ̇asu,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,鐵鍬,察里兒,čalir,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,鑿着,搠乞周,sokižu,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,不,不祿兀,ülü-ü,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,趕上麽,古亦扯古,güičekü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,魚,只合孫,Žiγasun,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,做着,孛周,bolžu,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,水名,騰吉思,Teṅgis,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,海裏,荅來突兒,dalai-dur,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,旋網,歌勒迷,gölmi,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,拖網,忽卜赤兀兒,γubčiγ̇ur,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,撈着,失兀周,siġüžü,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,取,阿卜忽,abqu,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,嶺,荅巴阿,dabaγ̇a,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,遠行,豁剌冝,qola-ji,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,馬疋,兀剌阿,ulaγ̇a,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,痩,禿魯埃,turuγ̇ai,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,未行,兀都兀牙,üdüġüj-e,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,愛惜您,合亦剌剌渾,qairaladqun,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,行糧自的行,古捏速邊,künesü-ben,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,了,巴剌埃,baraγ̇ai,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,省惜您,忽赤阿惕渾,qučiγ̇adqun,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,騸馬,阿黑,Aγta,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,瘦,禿侖,turun,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,愛惜呵,合亦剌剌阿速,qairalaγ̇asu,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,中有,孛魯冝,boluji,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,行糧,古捏孫,Künesün,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,了,巴闌,baran,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,省惜呵,忽察阿速,qučaγ̇asu,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,路行,抹兒途兒,Mör-tür,4,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,隔越,阿魯思,Alus,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎去馬您,兀勒合惕渾,qaγ̇ulγadqun,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,限,客木,kem,2,1
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,圍獵您,阿巴剌惕渾,abaladqun,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,添助,捏篾額孫,nemeġesün,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,葢自的行,汪格古顏,öṅgekü-jen,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,圍獵呵,阿巴剌巴速,abalabasu,5,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,限着,客木列周,kemležü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,限有的,客木田,Kemten,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,圍獵行,阿巴荅察,aba-dāča,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,鞍子的,額篾額侖,emeġel-ün,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,鞦,忽都兒合,qudurγa,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎套,忽都兒合剌兀勒,qudurγalaγ̇ul,7,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,轡頭,合荅阿兒,Qadaγ̇ar,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎搭,捏木兒堅,nemürgen,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,不閘口着,速荅勒必周,sudalbižu,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,行呵,迓步阿速,jabuγ̇asu,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,走馬,兀侖,qaγ̇ulun,2,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,法度着,札撒黑剌周,žasaγlažu,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,越了的每行,荅巴黑撒的,dabaγsad-i,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,打者,你失禿,nišitügei,3,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,俺行,必荅納,bidan-a,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,認的每,塔你黑荅渾,taniγdaqun,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,般每行,篾圖昔,metüs-i,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,多行,斡羅泥,olon-i,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,處斬您,抹闊里兀魯惕坤,mököriġülüdkün,7,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,河的,沐洌訥,Müren-ü,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,那廂行,赤納溫,činaγ̇un,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,分離,抹薛勒都坤,mösekdükün,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,行每您,迓步惕渾,jabudqun,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,山的,阿兀剌因,Aγ̇ula-jin,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,分離,阿勒合撒勒都渾,alγasaldudqun,7,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,想您,薛惕乞惕坤,sedkidkün,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,氣力,阿兀合,aγ̇uγa,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被添着,捏篾克迭周,nemegdežü,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,手自的行,合兒都里顏,γar-tur-jan,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被入呵,斡羅兀魯阿速,oroγ̇uluγ̇asu,6,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,將來直到,阿卜赤剌塔剌,abčiratala,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,棄了,格惕,gedkün,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,人名行,速別額台耶,Sübeġetei-je,5,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎出征時,阿牙剌兀魯侖,ajalaγ̇ulurun,6,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,姓,兀都亦惕塔,Uduid-ta,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,山名行,不峏罕合勒敦泥,Burqan-Qaldun-i,7,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎繞着,忽赤兀勒周,qučiγ̇ulžu,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被敎怕來,阿余兀勒荅剌阿,ajuγ̇uldalaγ̇a,7,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,那般有,帖亦模,Teimü,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,深的,昆訥,gün-ü,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,底行,喜魯阿剌,hiruγ̇ar-a,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎共到者,古魯勒扯禿該,kürülčetügei,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,直到頭,兀主兀連,üžüġüren,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,車,帖列格,terege,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,打造着,迭列惕抽,deledčü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎出征了,察兀剌兀勒罷,čaγ̇uraγ̇ulba,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,咱行,必荅泥,Bidan-i,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,也,兒,ber,1,1
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,近,斡亦剌,oira,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被護助有也者,亦協額克迭梅者,igeġegdemüi-že,7,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎窮,木忽惕罕,muqudγan,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,種名,乃蠻,Naiman-,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,伴當有的,那可惕禿,nöködtü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,山名,儻魯,Taṅlu,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,羱羊,兀忽勒札,uγulža,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,燒着,失剌周,širažu,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,喫時,亦咥侖,iderün,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,伴當每行,那可惕帖延,nököd-teġen,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,誰的,客訥,Ken-ü,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,喫有,亦咥模,idemü,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,羱羊的,兀忽勒札因,uγulža-jin,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,喫,亦顚,iden,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,將着來了有,阿卜赤剌主兀,abčiražuγ̇u,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,黑鴨名,合藍伯,qaramba,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,鴨子,那豁速,noγosu,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,丁民,合剌出,Qaraču,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,皇帝自的行,罕突里顏,Qān-dur-jan,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,到的,古兒格古,kürgekü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,差的,額克迭古,egdekü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,鳥名,孛羅忽剌都,boro-quladu,5,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,鴨名,孛兒臣莎那,borčin-sono,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,奴婢,孛斡勒,Boγ̇ol,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,人,捏坤,nekün,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,本,不敦,budun,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,主自的行,額者你顏,ežen-jen,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,圍着,孛莎周,böšöžü,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,潛謀着,撚迭周,nemdežü,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,賢明,孛黑荅,Boγda,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,說呵,嗚詁列額速,ügüleġesü,5,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,皇帝自的行,罕都里顏,Qān-dur-jan,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,到了的,古兒格克先,kürgegsen,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎存的,阿兀勒荅忽,aγ̇uldaqu,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,做得伴,那可扯古,nököčekü,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,到了的每,古兒格克薛惕,kürgegsed,6,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,下手的,合兒荅黑三,γardaγsan,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,斬了着,抹闊里兀勒周,mököriġülžü,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,相合下,含禿惕罷,qamtudba,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,做伴咱,那可扯牙,nököčeje,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,一隻,斡列額列,Öreġele,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,車轅,乞勒昆,kilγun,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,共做着,孛侖勒察周,bolulčažu,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,過呵,阿阿速,aγ̇asu,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,別做,斡額兒迷赤連,öġermičilen,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,想有,薛惕乞木,sedkimü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,相合,含圖,qamtu,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,住着,阿主,ažu,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,忘了的自的行,兀馬兒塔黑撒你顏,umartaγsan-jan,8,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,共提說着,都剌惕合勒都周,duradγaldužu,7,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,睡着的自的行,穩榻剌黑撒你顏,untaraγsan-jan,7,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,共覺省着,薛里兀魯勒扯周,seriġülülečežü,7,7
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,過咱,阿牙,aja,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,別,斡額列,Öġere,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,吉慶,完勒澤禿,ölžetü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,吉慶有的,忽禿黑禿,qutuγtu,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,共捨死的,兀窟勒都恢,üküldüküi,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,心自的行,主魯格邊,žürüge-ben,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,痛的,額別惕古,ebedkü,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,外,昻吉荅,Aṅgida,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,厮殺的,阿剌勒都灰,alalduqui,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,百姓一同,亦兒堅魯額,irgen-lüġe,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,地名行,合剌合勒只惕額列惕帖,Qalaqalžid-Eled-te,10,7
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,厮殺的時,合惕忽勒都灰突兒,qadqulduqui-dur,8,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,說了的,嗚詁列克薛惕,ügülegsed,6,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,言語裏,兀格額兒,üge-ġer,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎死着,兀窟兀勒周,üküġülžü,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎怕來的,阿余兀魯黑撒你顏,ajuγ̇uluγsan-jan,8,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎比方者,阿荅里惕合禿孩,adalidγatuγai,7,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,做了有來也者,孛勒主爲者,bolžuγ̇ui-že,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,小每,兀出格惕,üčüged,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,地名行,豁兒豁納黑主不剌,Qorqonaγ-Žubur-a,8,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,契合,安荅,anda-,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,共說時,客額勒都侖,keġeldürün,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,消化的,升格,šiṅgeküi,2,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,共喫着,亦咥勒都周,ideldüžü,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,忘的,兀馬兒塔忽,umartaqu,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被子自的行,管只列迭延,künžile-deġen,5,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,分着,合合勒荅周,qaγaldažu,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被住着有來也者,阿黑荅主兀者,aγdažuγ̇u-že,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被傍人行,款多列都迭,Köndöledü-de,5,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,挑唆着,闊乞兀勒迭周,kökiġüldežü,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被斜人行,合勒只兒忽荅,γalžirqu-da,6,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,戮着,合惕忽黑荅周,qadquγdažu,6,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,緊要有的,合荅合禿,qadaγatu,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,共說來,嗚詁列勒都列額,üġüleldüleġe,7,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,面皮自的行,你兀里顏,niγ̇ur-jan,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被剝的行,合兀勒荅阿察,qaγ̇uldaqui-ača,6,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,親近,合里敦,qalidun,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,契合自的行,安荅亦顏,anda-ijan,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,見,兀氈,üžen,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,不,兀祿,Ülü,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被剝的行,兀卜赤克迭恢額徹,übčigdeküi-eče,8,6
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,長,兀兒禿,urtu,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,心有的,薛惕乞勒禿,sedkiltü,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,作伴咱,那可扯耶,nököčeje,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,作伴的,那可扯,Nököčeküi,3,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,作伴了,那可扯勒都罷,nököčeldübe,6,5
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,圓,脫歌里,toγoriγai,3,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎平了,土卜失惕客罷,tübšidgebe,6,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,每行,禿禿迷,tutum-i,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,合併了,含禿惕合罷,qamtudγaba,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,位,斡羅,oro,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,指了,勺里罷,žoriba,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,天下,迭列該,Delegei,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,做了時,孛魯黑三突兒,boluγsan-dur,6,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,卻,捫荅,Munda,2,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,夜的,雪你訥,šünin-ü,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,夢裏,沼兀敦突兒,žeġüdün-dür,5,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,明白,格格延,Gegeġen,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,日裏,兀都侖,üdür-ün,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,敎生受,勺巴阿忽,žubaγ̇aqu,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,領的,札合因,Žaqa-jin,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,䖝子,孛額孫,böġešün,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,底襟的,札興溫,žagiṅ-ün,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,刺,斡魯格孫,örügešün,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,寬廣,阿兒賓,Arbin,3,2
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,婆婆有的,額篾格禿,emegetü,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,契合行,安荅阿察,Anda-ača,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,隔越,阿魯昔,alus-i,3,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,差,阿勒只阿思,alžiγ̇as,5,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,被做了,孛勒荅罷,boldaba,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,生裏,脫列勒乞突兒,törelki-dür,6,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,出的,兀兒忽灰,urγuqui,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,日行,納闌納察,naran-ača,4,4
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,落的,格,šiṅgeküi,1,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,日裏,納闌突兒,naran-dur,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,到了也者,古兒別者,kürbe-že,4,3
c23_yin_yi_meng_wen_yuan_chao_mi_shi_juan_ba_1.xhtml,聰明,薛禪,sečen,2,2
